prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed
Hiroshima,21993,2,0,.25,95.35341764813744,2817000,96.3627,,,,,,,,,,,,,,0,,
Hiroshima,22000,3,0,-1,95.35341764813744,2817000,96.3627,,,,,,,,,,,,,,0,,
Hiroshima,22007,9,0,-3.5,88.61047417716495,2817000,90.40517142857142,,,,,,,,,,,,,,0,,
Hiroshima,22014,47,0,-8,85.91329678877595,2817000,88.02216,,,,,,,,,,,,,,0,,
Hiroshima,22021,70,1,-21.25,85.91329678877595,2817000,88.02216,,,,,,,,,,,,,,0,,
Hiroshima,22028,16,1,-25.25,85.91329678877595,2817000,88.02216,,,,,,,,,,,,,,0,,
Hiroshima,22035,13,0,-26,84.2083746650663,2817000,87.37719428571428,,,,,,,,,,,,,,0,,
Hiroshima,22042,4,0,-26.25,81.93514516678677,2817000,86.51724,,,,,,,,,,,,,,0,,
Hiroshima,22049,1,0,-20.25,81.93514516678677,2817000,86.51724,,,,,,,,,,,,,,1,2,35
Hiroshima,22056,1,1,-16,81.93514516678677,2817000,86.51724,,,,,,,,,,,,,,1,1,35
Hiroshima,22063,0,0,-14.75,81.93514516678677,2817000,86.51724,,,,,,,,,,,,,,0,0,35
Hiroshima,22070,1,0,-11,88.84244244299816,2817000,91.92075,,,,,,,,,,,,,,0,0,35
Hiroshima,22077,0,0,-14.25,88.84244244299816,2817000,91.92075,,,,,,,,,,,,,,0,0,35
Hiroshima,22084,0,0,-9.5,88.84244244299816,2817000,91.92075,,,,,,,,,,,,,,0,0,35
Hiroshima,22091,0,0,-11,88.84244244299816,2817000,91.92075,,,,,,,,,,,,,,0,0,35
Hiroshima,22098,1,0,-11.25,90.45924369147708,2817000,93.86665000000001,,,,,,,,,,,,,,0,0,35
Hiroshima,22105,10,0,-16.75,91.10596419086866,2817000,94.64500999999998,,,,,,,,,,,,,,0,0,35
Hiroshima,22112,30,0,-9.25,91.10596419086866,2817000,94.64500999999998,,,,,,,,,,,,,,0,0,35
Hiroshima,22119,52,0,-11.25,91.10596419086866,2817000,94.64500999999998,,,,,,,,,,,,,,0,0,35
Hiroshima,22126,96,0,-10.75,91.40479399199013,2817000,95.04521857142856,,,,,,,,,,,,,,0,0,35
Hiroshima,22133,51,0,-7.75,92.15186849479382,2817000,96.04574000000001,,,,,,,,,,,,,,1,0,72
Hiroshima,22140,29,0,-9.5,92.15186849479382,2817000,96.04574000000001,,,,,,,,,,,,,,1,0,72
Hiroshima,22147,14,0,-11.5,92.15186849479382,2817000,96.04574000000001,,,,,,,,,,,,,,1,1,72
Hiroshima,22154,7,0,-11,92.15186849479382,2817000,96.04574000000001,,,,,,,,,,,,,,0,0,72
Hiroshima,22161,1,0,-11.75,94.19218363555508,2817000,96.50349714285714,,,,,,,,,,,,,,0,0,72
Hiroshima,22168,9,0,-9.25,94.53223615901528,2817000,96.57979,,,,,,,,,,,,,,0,0,72
Hiroshima,22175,8,0,-4.25,94.53223615901528,2817000,96.57979,,,,,,,,,,,,,,0,0,72
Hiroshima,22182,56,0,-7.5,94.53223615901528,2817000,96.57979,,,,,,,,,,,,,,1,1,72
Hiroshima,22189,71,0,-6.75,95.67180435935116,2817000,97.04352714285713,,,,,,,,,,,,,,2,2,72
Hiroshima,22196,26,0,-6.5,96.52648050960305,2817000,97.39133000000001,,,,,,,,,,,,,,0,1,72
Hiroshima,22203,21,1,-4.25,96.52648050960305,2817000,97.39133000000001,,,,,,,,,,,,,,1,1,72
Hiroshima,22210,6,1,-4,96.52648050960305,2817000,97.39133000000001,,,,,,,,,,,,,,0,1,72
Hiroshima,22217,6,0,-3.5,96.49553673395413,2817000,97.37703571428571,,,,,,,,,,,,,,0,0,72
Hiroshima,22224,14,0,-4.25,96.30987408006048,2817000,97.29127000000001,,,,,,,,,,,,,,0,0,72
Hiroshima,22231,24,0,-2.5,96.30987408006048,2817000,97.29127000000001,,,,,,,,,,,,,,1,1,72
Hiroshima,22238,50,1,-3.25,96.30987408006048,2817000,97.29127000000001,,,,,,,,,,,,,,0,1,72
Hiroshima,22245,96,0,-6,96.30987408006048,2817000,97.29127000000001,,,,,,,,,,,,,,1,0,72
Hiroshima,22252,240,1,-9.25,95.5988990391583,2817000,96.47917857142859,,,,,,,,,,,,,,6,5,72
Hiroshima,22259,531,1,-10.5,95.48040319900794,2817000,96.34383000000001,,,,,,,,,,,,,,7,6,72
Hiroshima,22266,683,7,-15,95.48040319900794,2817000,96.34383000000001,,,,,,,,,,,,,,10,13,72
Hiroshima,22273,710,8,-14.75,95.48040319900794,2817000,96.34383000000001,,,,,,,,,,,,,,15,16,72
Hiroshima,22280,530,20,-36.75,95.58610572197507,2817000,96.64278857142857,,,,,,,,,,,,,,18,19,72
Hiroshima,22287,527,14,-23.75,95.72704241926456,2817000,97.04139999999998,,,,,,,,,,,,,,13,14,33
Hiroshima,22294,328,14,-19.25,95.72704241926456,2817000,97.04139999999998,,,,,,,,,,,,,,15,15,33
Hiroshima,22301,228,16,-22,95.72704241926456,2817000,97.04139999999998,,,,,,,,,,,,,,13,14,33
Hiroshima,22308,193,5,-19.25,95.72704241926456,2817000,97.04139999999998,,,,,,,,,,,,,,12,12,36
Hiroshima,22315,75,3,-19.5,95.01279536388485,2817000,96.4602,,,,,,,,,,,,,,8,11,36
Hiroshima,22322,59,4,-18.75,95.01279536388485,2817000,96.4602,,,,,,,,,,,,,,6,8,36
Hiroshima,22329,50,2,-18.5,95.01279536388485,2817000,96.4602,,,,,,,,,,,,,,7,6,36
Hiroshima,22336,25,1,-15,95.01279536388485,2817000,96.4602,,,,,,,,,,,,,,5,6,36
Hiroshima,22343,22,1,-16.25,96.10641346903023,2817000,97.09884,,,,,,,,,,,,,,3,3,36
Hiroshima,22350,18,0,-11.25,96.10641346903023,2817000,97.09884,,,,,,,,,,,,,,3,3,48
Hiroshima,22357,22,0,-9,96.10641346903023,2817000,97.09884,,,,,,,,,,,,,,4,4,48
Hiroshima,22364,38,3,-5.25,96.10641346903023,2817000,97.09884,,,,,,,,,,,,,,0,1,48
Hiroshima,22371,85,0,-2.75,96.10641346903022,2817000,96.74184571428573,,,,,,,,,,,,,,1,1,48
Hiroshima,22378,76,0,-9.75,,2817000,96.47410000000001,,,,,,,,,,,,,,1,1,48
Hiroshima,22385,149,1,-14,,2817000,96.47410000000001,231,231,0,,,,,,,.017278779,.017278779,,,0,0,48
Hiroshima,22392,266,2,-9,,2817000,96.47410000000001,2238,2238,0,67332,46109,21223,.025473302,.026131423,.024151791,.029899001,.029899001,,,3,1,48
Hiroshima,22399,468,1,-16,,2817000,95.89661428571431,7786,7786,0,94828,69739,25089,.026174467,.027031437,.024054697,.036395933,.036395933,,,5,2,48
Hiroshima,22406,788,1,-14.75,,2817000,94.4529,9856,9158,698,103296,76197,27099,.025223812,.025863992,.023582537,.028890772,.027599217,.074844524,,9,7,48
Hiroshima,22413,1433,3,-17,,2817000,94.4529,21396,18818,2578,129875,87198,42677,.025311055,.025147311,.025652338,.021804864,.020605642,.037909534,,15,12,48
Hiroshima,22420,1375,5,-22.25,,2817000,94.4529,46554,40322,6232,164780,99244,65536,.025593366,.025027419,.026500864,.019896241,.018613819,.035898823,,18,16,48
Hiroshima,22427,858,11,-19.25,,2817000,94.4529,98113,88337,9776,184372,110281,74091,.025047543,.024753466,.025498433,.019690698,.018950785,.030424688,,24,24,60
Hiroshima,22434,389,15,-15.25,,2817000,94.74018,169357,150805,18552,204067,119343,84724,.024721371,.024615174,.024872525,.018817445,.018618198,.020610379,,26,26,56
Hokkaido,21937,0,0,,100.0000003450993,5286000,102.0751,,,,,,,,,,,,,,,,
Hokkaido,21944,1,0,,99.82208025701395,5286000,101.9112714285714,,,,,,,,,,,,,,,,
Hokkaido,21951,0,0,,99.3772800368005,5286000,101.5017,,,,,,,,,,,,,,,,
Hokkaido,21958,1,0,-3.375,99.3772800368005,5286000,101.5017,,,,,,,,,,,,,,,,
Hokkaido,21965,24,0,-3.75,99.3772800368005,5286000,101.5017,,,,,,,,,,,,,,,,
Hokkaido,21972,46,3,-10.5,98.83062124899493,5286000,100.8494571428572,,,,,,,,,,,,,,,,
Hokkaido,21979,29,0,-21.25,95.55066852216147,5286000,96.93600000000002,,,,,,,,,,,,,,,,
Hokkaido,21986,47,2,-18.5,95.55066852216147,5286000,96.93600000000002,,,,,,,,,,,,,,7,,
Hokkaido,21993,14,1,-14.25,95.55066852216147,5286000,96.93600000000002,,,,,,,,,,,,,,6,,
Hokkaido,22000,14,1,-12.75,95.55066852216147,5286000,96.93600000000002,,,,,,,,,,,,,,7,,
Hokkaido,22007,18,1,-10.25,90.383114017305,5286000,94.52329285714288,,,,,,,,,,,,,,6,,
Hokkaido,22014,73,3,-15,88.31609221536239,5286000,93.55821000000002,,,,,,,,,,,,,,5,,
Hokkaido,22021,167,7,-14,88.31609221536239,5286000,93.55821000000002,,,,,,,,,,,,,,7,,
Hokkaido,22028,181,7,-26.5,88.31609221536239,5286000,93.55821000000002,,,,,,,,,,,,,,10,,
Hokkaido,22035,233,16,-24.5,87.32793914115511,5286000,92.94684857142859,,,,,,,,,,,,,,17,,
Hokkaido,22042,106,15,-26,86.01040170887879,5286000,92.13170000000001,,,,,,,,,,,,,,23,,
Hokkaido,22049,60,19,-22,86.01040170887879,5286000,92.13170000000001,,,,,,,,,,,,,,18,19,100
Hokkaido,22056,40,6,-19,86.01040170887879,5286000,92.13170000000001,,,,,,,,,,,,,,17,17,100
Hokkaido,22063,37,5,-13.25,86.01040170887879,5286000,92.13170000000001,,,,,,,,,,,,,,12,12,100
Hokkaido,22070,30,4,-7.75,92.92993904364678,5286000,96.36721999999999,,,,,,,,,,,,,,11,10,100
Hokkaido,22077,49,1,-5.25,92.92993904364678,5286000,96.36721999999999,,,,,,,,,,,,,,11,11,100
Hokkaido,22084,27,4,-7.25,92.92993904364678,5286000,96.36721999999999,,,,,,,,,,,,,,11,10,100
Hokkaido,22091,42,4,-7.25,92.92993904364678,5286000,96.36721999999999,,,,,,,,,,,,,,6,8,100
Hokkaido,22098,38,2,-4.25,93.37110314281033,5286000,96.48729142857142,,,,,,,,,,,,,,6,6,100
Hokkaido,22105,17,0,.25,93.54756878247575,5286000,96.53531999999998,,,,,,,,,,,,,,6,6,100
Hokkaido,22112,54,1,1,93.54756878247575,5286000,96.53531999999998,,,,,,,,,,,,,,5,5,100
Hokkaido,22119,43,1,8.25,93.54756878247575,5286000,96.53531999999998,,,,,,,,,,,,,,4,5,100
Hokkaido,22126,64,0,1,93.72459285317609,5286000,96.69233142857145,,,,,,,,,,,,,,3,4,100
Hokkaido,22133,97,0,-1,94.16715302992695,5286000,97.08486000000002,,,,,,,,,,,,,,3,3,100
Hokkaido,22140,75,0,8,94.16715302992695,5286000,97.08486000000002,,,,,,,,,,,,,,3,3,100
Hokkaido,22147,85,0,1.5,94.16715302992695,5286000,97.08486000000002,,,,,,,,,,,,,,3,3,100
Hokkaido,22154,61,0,.5,94.16715302992695,5286000,97.08486000000002,,,,,,,,,,,,,,2,2,97
Hokkaido,22161,55,2,-1.5,95.63215467119269,5286000,98.17008857142858,,,,,,,,,,,,,,2,2,182
Hokkaido,22168,48,1,0,95.87632161140365,5286000,98.35096,,,,,,,,,,,,,,2,2,182
Hokkaido,22175,84,0,1.5,95.87632161140365,5286000,98.35096,,,,,,,,,,,,,,1,2,182
Hokkaido,22182,98,1,1.75,95.87632161140365,5286000,98.35096,,,,,,,,,,,,,,1,2,182
Hokkaido,22189,123,0,1,96.60084448712652,5286000,99.44046857142857,,,,,,,,,,,,,,0,0,182
Hokkaido,22196,197,0,.75,97.14423664391869,5286000,100.2576,,,,,,,,,,,,,,0,0,182
Hokkaido,22203,164,1,.75,97.14423664391869,5286000,100.2576,,,,,,,,,,,,,,1,1,182
Hokkaido,22210,262,1,2,97.14423664391869,5286000,100.2576,,,,,,,,,,,,,,2,2,182
Hokkaido,22217,401,1,1,97.07305962795076,5286000,100.2428,,,,,,,,,,,,,,5,2,182
Hokkaido,22224,816,4,-4.75,96.64599753214317,5286000,100.154,,,,,,,,,,,,,,9,6,182
Hokkaido,22231,1473,13,-10.5,96.64599753214317,5286000,100.154,,,,,,,,,,,,,,14,11,182
Hokkaido,22238,1669,22,-14,96.64599753214317,5286000,100.154,,,,,,,,,,,,,,19,20,182
Hokkaido,22245,1554,40,-15.5,96.64599753214317,5286000,100.154,,,,,,,,,,,,,,21,19,182
Hokkaido,22252,1319,67,-16,96.11265158229419,5286000,99.82772857142857,,,,,,,,,,,,,,27,28,182
Hokkaido,22259,1295,59,-15.25,96.0237605906527,5286000,99.77335000000001,,,,,,,,,,,,,,32,26,182
Hokkaido,22266,862,71,-16.25,96.0237605906527,5286000,99.77335000000001,,,,,,,,,,,,,,35,34,182
Hokkaido,22273,764,48,-14.5,96.0237605906527,5286000,99.77335000000001,,,,,,,,,,,,,,28,31,182
Hokkaido,22280,724,38,-37.75,95.71131305659226,5286000,99.25509571428572,,,,,,,,,,,,,,22,22,182
Hokkaido,22287,1032,34,-22.5,95.29471634451168,5286000,98.56408999999998,,,,,,,,,,,,,,21,23,182
Hokkaido,22294,1101,32,-21.25,95.29471634451168,5286000,98.56408999999998,,,,,,,,,,,,,,10,12,182
Hokkaido,22301,854,31,-21.75,95.29471634451168,5286000,98.56408999999998,,,,,,,,,,,,,,15,13,182
Hokkaido,22308,777,33,-21.75,95.29471634451168,5286000,98.56408999999998,,,,,,,,,,,,,,17,18,182
Hokkaido,22315,635,18,-23.5,95.17967943344287,5286000,98.91426,,,,,,,,,,,,,,11,12,161
Hokkaido,22322,413,19,-21.25,95.17967943344287,5286000,98.91426,,,,,,,,,,,,,,14,11,161
Hokkaido,22329,321,17,-23,95.17967943344287,5286000,98.91426,,,,,,,,,,,,,,13,16,161
Hokkaido,22336,279,21,-19.75,95.17967943344287,5286000,98.91426,,,,,,,,,,,,,,6,8,161
Hokkaido,22343,379,16,-21,95.84517382709967,5286000,99.28682000000002,,,,,,,,,,,,,,5,4,161
Hokkaido,22350,418,14,-18.5,95.84517382709967,5286000,99.28682000000002,,,,,,,,,,,,,,3,5,161
Hokkaido,22357,481,24,-17.5,95.84517382709967,5286000,99.28682000000002,,,,,,,,,,,,,,7,4,161
Hokkaido,22364,445,12,-15,95.84517382709967,5286000,99.28682000000002,,,,,,,,,,,,,,11,11,161
Hokkaido,22371,411,11,-14.5,95.84517382709969,5286000,99.39828857142858,,,,,,,,,,,,,,18,18,161
Hokkaido,22378,553,23,-14,,5286000,99.48189000000001,,,,,,,,,,,,,,21,22,162
Hokkaido,22385,601,24,-15.25,,5286000,99.48189000000001,272,272,0,,,,,,,.020345576,.020345576,,,22,18,162
Hokkaido,22392,889,36,-11.5,,5286000,99.48189000000001,1004,1004,0,115865,72190,43675,.043834493,.040912349,.049702186,.013413135,.013413135,,,24,23,162
Hokkaido,22399,1406,30,-6,,5286000,99.12700142857145,4277,4277,0,146108,95871,50237,.040328797,.037160426,.048165958,.019992989,.019992989,,,22,21,162
Hokkaido,22406,2005,30,-9,,5286000,98.23978,7861,7819,42,164622,110357,54265,.040198985,.03745912,.047223382,.023042852,.02356391,.0045035384,,24,22,162
Hokkaido,22413,3721,37,-16,,5286000,98.23978,28860,27725,1135,209822,140506,69316,.040891752,.040520977,.041664537,.029411495,.030358776,.016690195,,29,26,162
Hokkaido,22420,4179,67,-18.25,,5286000,98.23978,77032,73824,3208,266698,174981,91717,.041423108,.044126827,.037087705,.032921921,.034079328,.01847937,,46,42,162
Hokkaido,22427,3099,92,-19,,5286000,98.23978,159772,153300,6472,313254,206716,106538,.042556584,.046399087,.036665075,.032065295,.032887187,.020142039,,56,60,162
Hokkaido,22434,1812,98,-12.5,,5286000,97.97983428571429,298934,269897,29037,364565,230646,133919,.044164643,.04757205,.039314758,.033214889,.03332115,.032258708,,51,56,145
Hyogo,21937,0,0,,100.0000006516172,5484000,102.0751,,,,,,,,,,,,,,,,
Hyogo,21944,0,0,,99.85382249706959,5484000,101.2435114285714,,,,,,,,,,,,,,,,
Hyogo,21951,0,0,,99.48837711070065,5484000,99.16454,,,,,,,,,,,,,,,,
Hyogo,21958,0,0,-9.375,99.48837711070065,5484000,99.16454,,,,,,,,,,,,,,,,
Hyogo,21965,0,0,.75,99.48837711070065,5484000,99.16454,,,,,,,,,,,,,,,,
Hyogo,21972,1,0,-3,98.87100144727546,5484000,98.84047142857143,,,,,,,,,,,,,,,,
Hyogo,21979,11,0,-6.75,95.16674746672426,5484000,96.89606000000002,,,,,,,,,,,,,,,,
Hyogo,21986,66,1,-4,95.16674746672426,5484000,96.89606000000002,,,,,,,,,,,,,,4,,
Hyogo,21993,33,5,-.25,95.16674746672426,5484000,96.89606000000002,,,,,,,,,,,,,,6,,
Hyogo,22000,22,4,-1.25,95.16674746672426,5484000,96.89606000000002,,,,,,,,,,,,,,6,,
Hyogo,22007,70,1,-5.25,89.33072538479894,5484000,90.95776714285715,,,,,,,,,,,,,,8,,
Hyogo,22014,172,3,-14,86.99631655202882,5484000,88.58244999999999,,,,,,,,,,,,,,8,,
Hyogo,22021,138,5,-22,86.99631655202882,5484000,88.58244999999999,,,,,,,,,,,,,,26,,
Hyogo,22028,116,5,-27.25,86.99631655202882,5484000,88.58244999999999,,,,,,,,,,,,,,28,,
Hyogo,22035,39,4,-25,85.57898659654565,5484000,87.59448142857143,,,,,,,,,,,,,,23,,
Hyogo,22042,25,6,-26.75,83.68921332256808,5484000,86.27719,,,,,,,,,,,,,,24,,
Hyogo,22049,6,4,-21.75,83.68921332256808,5484000,86.27719,,,,,,,,,,,,,,19,21,71
Hyogo,22056,0,2,-20,83.68921332256808,5484000,86.27719,,,,,,,,,,,,,,12,12,71
Hyogo,22063,0,2,-14.5,83.68921332256808,5484000,86.27719,,,,,,,,,,,,,,5,6,71
Hyogo,22070,0,0,-12.25,90.18296088803014,5484000,92.28783999999999,,,,,,,,,,,,,,4,4,71
Hyogo,22077,0,1,-16.5,90.18296088803014,5484000,92.28783999999999,,,,,,,,,,,,,,0,3,71
Hyogo,22084,3,0,-9.5,90.18296088803014,5484000,92.28783999999999,,,,,,,,,,,,,,0,0,71
Hyogo,22091,3,0,-8,90.18296088803014,5484000,92.28783999999999,,,,,,,,,,,,,,0,0,71
Hyogo,22098,7,2,-12,91.22798176158948,5484000,92.96201857142856,,,,,,,,,,,,,,0,0,71
Hyogo,22105,25,0,-17,91.64599011101321,5484000,93.23168999999999,,,,,,,,,,,,,,0,0,71
Hyogo,22112,97,0,-10,91.64599011101321,5484000,93.23168999999999,,,,,,,,,,,,,,0,0,71
Hyogo,22119,180,0,-11.5,91.64599011101321,5484000,93.23168999999999,,,,,,,,,,,,,,1,0,71
Hyogo,22126,298,0,-11.5,91.80466684233708,5484000,93.5143557142857,,,,,,,,,,,,,,5,8,110
Hyogo,22133,324,2,-8.75,92.20135867064684,5484000,94.22101999999998,,,,,,,,,,,,,,8,7,110
Hyogo,22140,263,1,-9.25,92.20135867064684,5484000,94.22101999999998,,,,,,,,,,,,,,14,13,110
Hyogo,22147,228,1,-13.25,92.20135867064684,5484000,94.22101999999998,,,,,,,,,,,,,,14,16,110
Hyogo,22154,140,4,-12,92.20135867064684,5484000,94.22101999999998,,,,,,,,,,,,,,15,15,110
Hyogo,22161,87,1,-13.25,93.8714532972181,5484000,94.96420571428571,,,,,,,,,,,,,,9,13,110
Hyogo,22168,116,1,-11.75,94.14980240164664,5484000,95.08807,,,,,,,,,,,,,,7,12,110
Hyogo,22175,105,2,-4.25,94.14980240164664,5484000,95.08807,,,,,,,,,,,,,,10,10,110
Hyogo,22182,99,2,-9,94.14980240164664,5484000,95.08807,,,,,,,,,,,,,,8,8,110
Hyogo,22189,123,0,-6.5,95.36268348472137,5484000,95.62241857142858,,,,,,,,,,,,,,8,8,110
Hyogo,22196,108,0,-8.75,96.2723442970274,5484000,96.02318000000001,,,,,,,,,,,,,,11,11,110
Hyogo,22203,102,2,-6.25,96.2723442970274,5484000,96.02318000000001,,,,,,,,,,,,,,15,13,110
Hyogo,22210,133,0,-3.75,96.2723442970274,5484000,96.02318000000001,,,,,,,,,,,,,,16,17,110
Hyogo,22217,125,2,-4.5,96.26121636074024,5484000,96.15600571428573,,,,,,,,,,,,,,14,15,110
Hyogo,22224,253,4,-7.5,96.19444874301713,5484000,96.95295999999999,,,,,,,,,,,,,,16,16,110
Hyogo,22231,456,5,-5.75,96.19444874301713,5484000,96.95295999999999,,,,,,,,,,,,,,18,17,110
Hyogo,22238,800,7,-5.5,96.19444874301713,5484000,96.95295999999999,,,,,,,,,,,,,,23,17,110
Hyogo,22245,793,1,-7.75,96.19444874301713,5484000,96.95295999999999,,,,,,,,,,,,,,32,32,110
Hyogo,22252,869,15,-9.75,95.37617542579001,5484000,96.85522857142857,,,,,,,,,,,,,,37,34,110
Hyogo,22259,900,17,-10,95.23979653958547,5484000,96.83893999999999,,,,,,,,,,,,,,43,41,110
Hyogo,22266,865,21,-12.75,95.23979653958547,5484000,96.83893999999999,,,,,,,,,,,,,,44,43,110
Hyogo,22273,1120,47,-11.25,95.23979653958547,5484000,96.83893999999999,,,,,,,,,,,,,,45,41,116
Hyogo,22280,1009,49,-33.25,95.38416081830759,5484000,95.7417457142857,,,,,,,,,,,,,,47,44,116
Hyogo,22287,1752,43,-22,95.5766465232704,5484000,94.27882,,,,,,,,,,,,,,54,54,116
Hyogo,22294,1718,35,-19.25,95.5766465232704,5484000,94.27882,,,,,,,,,,,,,,73,70,116
Hyogo,22301,1582,46,-21.5,95.5766465232704,5484000,94.27882,,,,,,,,,,,,,,62,69,116
Hyogo,22308,1084,49,-19.25,95.5766465232704,5484000,94.27882,,,,,,,,,,,,,,65,72,116
Hyogo,22315,665,42,-19.25,95.12696121746663,5484000,94.99675999999999,,,,,,,,,,,,,,61,65,116
Hyogo,22322,382,36,-16.5,95.12696121746663,5484000,94.99675999999999,,,,,,,,,,,,,,68,68,116
Hyogo,22329,293,25,-18.75,95.12696121746663,5484000,94.99675999999999,,,,,,,,,,,,,,54,54,116
Hyogo,22336,162,25,-14.5,95.12696121746663,5484000,94.99675999999999,,,,,,,,,,,,,,42,50,116
Hyogo,22343,217,28,-14.5,95.68865184503747,5484000,95.57876999999999,,,,,,,,,,,,,,39,44,116
Hyogo,22350,289,8,-10,95.68865184503747,5484000,95.57876999999999,,,,,,,,,,,,,,34,34,116
Hyogo,22357,431,7,-8.75,95.68865184503747,5484000,95.57876999999999,,,,,,,,,,,,,,45,43,116
Hyogo,22364,696,11,-5.75,95.68865184503747,5484000,95.57876999999999,,,,,,,,,,,,,,57,50,116
Hyogo,22371,1245,12,-1.75,95.68865184503746,5484000,94.95873571428571,,,,,,,,,,,,,,72,64,116
Hyogo,22378,1891,11,-10.75,,5484000,94.49370999999998,,,,,,,,,,,,,,82,76,116
Hyogo,22385,2992,19,-14.5,,5484000,94.49370999999998,0,0,0,,,,,,,0,0,,,80,77,116
Hyogo,22392,3495,33,-11.5,,5484000,94.49370999999998,1457,1457,0,97906,67822,30084,.037040174,.038436864,.034235615,.019465078,.019465078,,,89,89,116
Hyogo,22399,3350,43,-25,,5484000,93.88672999999999,4474,4474,0,121569,85999,35570,.03355553,.033333953,.034103613,.020913871,.020913871,,,93,93,118
Hyogo,22406,2703,76,-23.25,,5484000,92.36928,9199,9100,99,149956,104267,45689,.0366177,.035391957,.039760232,.026964916,.027424425,.010615484,,95,84,118
Hyogo,22413,2265,84,-16.5,,5484000,92.36928,25217,23688,1529,184990,122394,62596,.036052298,.035297599,.037625272,.02569888,.025938274,.022483971,,97,101,124
Hyogo,22420,1316,234,-20,,5484000,92.36928,76811,72782,4029,233097,149314,83783,.036204256,.037654106,.033879422,.032827474,.033598308,.023208659,,96,93,124
Hyogo,22427,816,76,-12.75,,5484000,92.36928,160582,150640,9942,263532,164233,99299,.035801686,.036863431,.034173772,.032227855,.032316539,.030941311,,95,91,124
Hyogo,22434,529,48,-10.375,,5484000,94.41924857142855,287013,260942,26071,298855,179969,118886,.036204312,.037119631,.034901503,.031890333,.032215577,.028963625,,78,90,136
Ibaraki,21937,0,0,,99.99999954790407,2877000,102.0751,,,,,,,,,,,,,,,,
Ibaraki,21944,0,0,,99.89697531376233,2877000,101.8166142857143,,,,,,,,,,,,,,,,
Ibaraki,21951,0,0,,99.63941472840796,2877000,101.1704,,,,,,,,,,,,,,,,
Ibaraki,21958,0,0,-4.75,99.63941472840796,2877000,101.1704,,,,,,,,,,,,,,,,
Ibaraki,21965,0,0,1,99.63941472840796,2877000,101.1704,,,,,,,,,,,,,,,,
Ibaraki,21972,0,0,-3.5,99.10714685648362,2877000,100.7492614285714,,,,,,,,,,,,,,,,
Ibaraki,21979,0,0,-9.25,95.91353962493761,2877000,98.22243000000002,,,,,,,,,,,,,,,,
Ibaraki,21986,0,0,-1,95.91353962493761,2877000,98.22243000000002,,,,,,,,,,,,,,0,,
Ibaraki,21993,4,0,3.75,95.91353962493761,2877000,98.22243000000002,,,,,,,,,,,,,,0,,
Ibaraki,22000,12,0,-2.25,95.91353962493761,2877000,98.22243000000002,,,,,,,,,,,,,,0,,
Ibaraki,22007,48,2,-10.25,90.87149702219642,2877000,94.27420142857143,,,,,,,,,,,,,,0,,
Ibaraki,22014,45,3,-14,88.85467998109995,2877000,92.69491000000001,,,,,,,,,,,,,,0,,
Ibaraki,22021,30,0,-19.75,88.85467998109995,2877000,92.69491000000001,,,,,,,,,,,,,,0,,
Ibaraki,22028,22,1,-25.75,88.85467998109995,2877000,92.69491000000001,,,,,,,,,,,,,,0,,
Ibaraki,22035,4,2,-27.75,87.20709306874959,2877000,90.90238857142857,,,,,,,,,,,,,,0,,
Ibaraki,22042,3,1,-26.75,85.01031051894911,2877000,88.51236000000002,,,,,,,,,,,,,,0,,
Ibaraki,22049,0,0,-21,85.01031051894911,2877000,88.51236000000002,,,,,,,,,,,,,,2,4,30
Ibaraki,22056,0,0,-23,85.01031051894911,2877000,88.51236000000002,,,,,,,,,,,,,,1,3,30
Ibaraki,22063,0,1,-13.5,85.01031051894911,2877000,88.51236000000002,,,,,,,,,,,,,,0,2,30
Ibaraki,22070,0,0,-11.25,90.54467545129476,2877000,93.38229,,,,,,,,,,,,,,0,1,30
Ibaraki,22077,0,0,-13.25,90.54467545129476,2877000,93.38229,,,,,,,,,,,,,,0,1,30
Ibaraki,22084,2,0,-8.75,90.54467545129476,2877000,93.38229,,,,,,,,,,,,,,0,1,30
Ibaraki,22091,3,0,-10.75,90.54467545129476,2877000,93.38229,,,,,,,,,,,,,,0,1,30
Ibaraki,22098,10,0,-11,91.71513186571869,2877000,93.67331857142858,,,,,,,,,,,,,,0,0,30
Ibaraki,22105,16,0,-12.5,92.18331443148826,2877000,93.78972999999999,,,,,,,,,,,,,,1,1,30
Ibaraki,22112,26,0,-11.5,92.18331443148826,2877000,93.78972999999999,,,,,,,,,,,,,,1,2,30
Ibaraki,22119,17,0,-11.25,92.18331443148826,2877000,93.78972999999999,,,,,,,,,,,,,,1,2,33
Ibaraki,22126,80,0,-10.5,92.30335583293081,2877000,94.56255285714285,,,,,,,,,,,,,,1,1,33
Ibaraki,22133,75,0,-8.5,92.6034593365372,2877000,96.49460999999998,,,,,,,,,,,,,,1,1,33
Ibaraki,22140,55,0,-7,92.6034593365372,2877000,96.49460999999998,,,,,,,,,,,,,,2,1,33
Ibaraki,22147,51,1,-11.25,92.6034593365372,2877000,96.49460999999998,,,,,,,,,,,,,,1,0,33
